"ESTUDIO";"REGISTRO";"CUES";"CCAA";"PROV";"MUN";"CAPITAL";"TAMUNI";"ENTREV";"TIPO_TEL";"SEXO";"EDAD";"P0";"P1";"P2";"P3";"ECOPER";"ECOESP";"P6_1";"P6_2";"P6_3";"P6_4";"P6_5";"P6_6";"P6_7";"P6_8";"P6_9";"P6_10";"P6_11";"P6_12";"PESPANNA1";"PESPANNA2";"PESPANNA3";"PPERSONAL1";"PPERSONAL2";"PPERSONAL3";"PREFPTE";"PROBVOTO";"INTENCIONG";"INTENCIONGALTER";"SIMPATIA";"ESCIDEOL";"LIDERESCONOCE_1";"LIDERESCONOCE_2";"LIDERESCONOCE_3";"LIDERESCONOCE_4";"VALORALIDERES_1";"VALORALIDERES_2";"VALORALIDERES_3";"VALORALIDERES_4";"CONOMINIS_1";"CONOMINIS_2";"CONOMINIS_3";"CONOMINIS_4";"CONOMINIS_5";"CONOMINIS_6";"CONOMINIS_7";"CONOMINIS_8";"CONOMINIS_9";"CONOMINIS_10";"CONOMINIS_11";"CONOMINIS_12";"CONOMINIS_13";"CONOMINIS_14";"CONOMINIS_15";"CONOMINIS_16";"CONOMINIS_17";"CONOMINIS_18";"CONOMINIS_19";"CONOMINIS_20";"CONOMINIS_21";"VALMINIS_1";"VALMINIS_2";"VALMINIS_3";"VALMINIS_4";"VALMINIS_5";"VALMINIS_6";"VALMINIS_7";"VALMINIS_8";"VALMINIS_9";"VALMINIS_10";"VALMINIS_11";"VALMINIS_12";"VALMINIS_13";"VALMINIS_14";"VALMINIS_15";"VALMINIS_16";"VALMINIS_17";"VALMINIS_18";"VALMINIS_19";"VALMINIS_20";"VALMINIS_21";"CONOEXMIN";"VALEXMIN";"CONONUMIN";"VALNUMIN";"CONFIANZAPTE";"CONFIANZAOPOSIC";"PARTICIPACIONG";"RECUVOTOG";"CERCANIA";"ESCUELA";"NIVELESTENTREV";"RELIGION";"PRACTICARELIG6";"ECIVIL";"SITLAB";"RELALAB";"CNO11";"INGRESHOG";"CLASESOCIAL";"SINCERIDAD";"IA_I501";"IA_I502";"IA_I503";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_1";"IA_C2B_2";"IA_C2B_3";"IA_C2B_4";"IA_C2B_5";"IA_C2B_6";"IA_C2B_7";"IA_C2B_8";"IA_C2B_9";"IA_C2B_10";"IA_C2B_11";"IA_C2B_12";"IA_C2B_13";"IA_C2B_14";"IA_C2B_15";"IA_C2B_16";"IA_C2B_17";"IA_C2B_18";"IA_C2B_19";"IA_C2B_20";"IA_C2B_21";"IA_C2B_22";"IA_C2B_23";"IA_C2B_24";"IA_C2B_25";"IA_C3";"IA_C4";"INTENCIONGR";"INTENCIONGALTERR";"VOTOSIMG";"RECUVOTOGR";"RECUERDO";"ESTUDIOS";"CNO11R";"CLASESUB";"PESO";"PESOCCAA"
3435;720;30;1;14;21;2;5;0;2;2;50;1;2;2;2;3;4;1;2;2;2;2;2;2;2;2;2;2;2;20;51;13;29;9;999;97;0;9999;0;9997;2;1;1;1;1;1;2;1;1;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;4;4;2;0;9997;3;4;2;3;1;4;0;0;5;12;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;"";"";2;1;24;2;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9999;0;9997;0;9997;3;16;5;2,91396;0,82017
3435;737;31;5;35;26;3;5;0;1;2;61;1;1;2;2;2;2;2;2;2;1;2;1;2;1;1;1;2;2;50;80;18;50;80;999;1;0;1;9997;0;1;1;1;1;1;10;1;8;1;1;1;1;7;1;1;1;1;7;1;7;7;1;1;7;1;1;7;7;1;7;10;10;10;0;8;10;8;10;0;10;0;0;10;8;0;10;10;0;0;10;0;1;10;7;0;1;4;1;1;1;3;4;2;1;1;1;1;5;2;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;11;0;0;0;0;8;0;"";"";3;1;24;3;21;2;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1;9997;1;1;1;3;5;2;2,57934;0,884
3435;741;32;6;39;0;3;2;0;2;1;59;1;1;1;1;2;2;1;2;2;1;1;1;1;2;1;2;2;2;1;52;80;80;1;65;1;10;1;21;0;4;1;1;1;1;6;3;5;1;1;1;1;1;1;1;1;1;7;1;7;1;1;7;7;1;1;1;7;7;1;5;6;7;5;5;6;5;7;0;6;0;6;7;0;0;5;6;7;0;0;5;1;7;7;0;2;3;1;1;1;3;9;4;0;1;4;0;0;2;3;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;12;0;0;0;0;8;0;"";"";2;1;24;2;17;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;21;1;1;1;6;16;2;0,29949;0,73979
3435;749;33;16;48;0;3;3;0;1;1;72;1;1;2;1;2;4;1;2;1;1;1;1;2;2;1;2;2;2;50;11;1;6;65;78;1;10;1602;1601;0;1;1;1;1;1;8;1;5;1;7;1;1;1;1;1;1;1;7;1;7;1;1;7;7;1;1;1;7;7;1;0;7;8;5;6;8;6;5;0;8;0;7;9;0;0;7;5;8;0;0;6;1;7;7;0;2;4;1;1602;1602;3;5;6;0;1;2;0;0;5;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;0;"";"";2;1;24;2;24;1;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1602;1601;1602;1602;1602;5;12;2;0,77498;0,9964
3435;751;34;1;11;4;3;5;0;1;1;71;1;1;2;2;2;3;2;2;2;1;1;1;2;1;1;2;2;9;24;451;998;8;29;18;2;10;2;8996;0;6;1;1;1;1;3;7;1;3;1;1;1;7;1;1;7;1;7;1;7;1;1;7;7;1;1;1;7;7;7;3;5;2;0;1;5;0;1;0;2;0;4;1;0;0;5;5;3;0;0;0;1;4;7;0;4;3;1;2;2;3;6;2;1;1;2;0;0;3;3;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;12;0;"";"";2;1;24;2;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;8996;2;2;2;4;12;2;0,61888;0,77331
3435;778;35;10;3;14;2;5;0;1;2;48;1;1;1;1;2;2;1;2;1;1;1;1;1;1;1;2;1;1;51;25;80;8;38;22;4;10;21;1;0;2;1;1;1;1;7;3;9;1;7;7;1;1;1;1;1;1;7;1;7;7;1;7;7;1;1;7;7;7;7;0;0;6;6;10;7;10;8;0;9;0;0;7;0;0;9;10;0;0;0;0;1;9;7;0;2;4;1;21;21;3;11;6;0;1;1;1;1;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;"";"";2;1;24;2;16;1;1;1;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;21;1;21;21;21;6;1;2;0,51712;0,8245
3435;795;36;12;27;0;3;2;0;2;1;39;1;2;4;4;2;4;2;2;1;1;1;1;2;1;1;2;2;1;998;999;999;1;22;997;98;5;9998;0;9997;5;1;1;1;1;5;6;5;5;7;7;7;7;1;7;7;1;7;7;7;7;7;7;7;1;1;7;7;7;7;0;0;0;0;5;0;0;5;0;0;0;0;0;0;0;5;5;0;0;0;0;1;5;7;0;3;3;2;0;9998;3;4;2;2;1;1;1;5;3;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;"";"";2;1;24;2;11;1;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;9998;0;9997;0;9997;3;5;2;3,11849;1,08752
3435;796;37;12;36;57;3;5;0;2;2;40;1;2;5;5;3;5;1;2;2;1;2;1;2;2;1;2;2;2;51;997;999;51;997;998;97;0;9997;0;9999;1;1;1;1;1;1;1;1;1;7;7;7;7;1;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;4;4;2;0;9997;3;7;6;0;2;1;1;5;4;6;2;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;35;0;0;0;0;21;0;"";"";2;1;24;2;12;1;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;9997;0;9999;0;9997;5;5;5;0,62049;0,69622
3435;818;38;1;29;0;3;3;0;1;1;86;1;1;2;1;3;5;1;2;1;1;2;1;2;2;1;2;2;2;51;8;15;35;8;21;8;10;2;9997;0;10;1;1;7;7;1;10;0;0;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;4;3;1;2;2;3;1;2;1;1;2;0;0;6;3;2;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;5;0;"";"";2;1;24;2;23;1;1;0;0;1;6;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;9997;2;2;2;1;12;2;1,61008;0,96119
3435;821;39;3;33;44;1;5;0;2;2;51;1;2;2;2;2;4;2;2;2;2;1;1;2;1;1;2;2;2;51;13;1;54;29;998;98;10;2;3;0;7;1;1;1;1;1;7;2;7;7;1;7;7;1;1;7;1;7;1;7;7;7;1;7;1;1;7;7;7;7;0;5;0;0;2;5;0;2;0;5;0;0;0;6;0;6;4;0;0;0;0;1;5;1;5;4;2;1;9999;9999;3;6;2;3;1;7;0;0;4;11;1;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;28;0;1;0;0;19;0;"";"";2;1;24;2;17;1;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;2;3;2;9999;9999;4;14;6;1,20589;1,33771
3435;833;40;1;41;38;3;5;0;2;1;62;1;1;2;2;4;5;2;2;2;1;2;1;2;1;2;2;2;1;51;8;21;8;29;1;97;5;8996;0;9997;5;1;1;1;1;1;1;1;1;7;1;1;7;1;1;7;1;7;1;7;7;7;7;7;7;1;7;7;7;7;0;1;1;0;1;3;0;1;0;1;0;0;0;0;0;0;3;0;0;0;0;1;3;7;0;4;4;1;8996;9997;3;4;2;1;1;1;1;9;4;4;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;1;0;"";"";3;1;24;3;13;1;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;8996;0;8996;8996;8996;3;9;3;2,12474;0,87176
3435;871;41;8;5;19;2;4;0;2;1;65;1;5;4;5;4;5;2;2;2;1;2;1;2;1;1;2;2;2;24;26;999;24;997;999;97;10;2;9977;0;5;1;1;1;1;1;9;1;1;7;7;1;7;1;1;7;1;7;1;7;1;7;7;7;1;1;7;7;7;7;0;0;1;0;1;1;0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;1;1;7;0;4;2;1;2;2;3;9;4;0;1;1;1;7;4;4;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;1;0;3;0;"";"";2;1;24;2;16;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;9977;2;2;2;6;7;3;0,38311;0,84077
3435;877;42;7;45;0;3;4;0;2;1;40;1;1;3;3;2;2;1;2;2;1;1;1;2;2;1;1;2;2;998;999;999;997;999;999;2;10;2;9997;0;6;1;1;1;1;7;8;98;98;1;1;1;7;1;1;1;1;7;1;7;1;1;7;7;1;1;1;7;7;7;5;5;6;0;5;5;5;1;0;5;0;5;5;0;0;5;5;5;0;0;0;1;8;7;0;4;3;1;2;2;3;6;2;3;5;1;1;10;4;3;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;3;0;"";"";2;1;24;2;19;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;9997;2;2;2;4;10;2;1,40191;0,69193
3435;892;43;12;15;30;2;5;0;2;2;36;1;2;3;3;4;5;2;1;1;1;1;1;2;1;1;2;2;2;996;51;58;9;51;999;97;10;9998;0;1201;1;1;1;1;1;2;4;2;3;7;1;7;7;1;1;7;1;1;7;7;7;7;7;7;7;1;7;7;7;7;0;3;0;0;2;3;0;1;2;0;0;0;0;0;0;0;2;0;0;0;0;1;2;7;0;4;3;1;9998;1201;3;13;2;3;2;1;1;2;3;3;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;11;0;0;0;0;4;0;"";"";2;1;24;2;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;0;1201;9998;9998;6;2;2;0,62049;0,69622
3435;900;44;7;16;78;2;4;0;2;1;30;1;2;4;4;2;2;1;2;2;1;1;1;1;2;1;2;2;2;1;9;999;9;998;999;1;10;1;21;0;3;1;1;1;1;8;2;8;1;1;1;1;1;1;1;1;1;7;1;7;1;1;7;7;1;1;1;7;7;1;6;6;7;7;8;8;8;1;0;7;0;6;8;0;0;8;4;7;0;0;9;1;7;7;0;2;3;1;1;9;3;13;4;0;1;1;1;2;4;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;"";"";2;1;24;2;19;3;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1;21;1;1;1;6;2;2;0,51273;0,6586
3435;906;45;17;26;89;1;5;0;2;1;52;1;1;2;2;3;4;1;2;1;1;1;1;2;2;2;2;2;2;1;51;18;1;29;999;98;10;9997;0;9997;5;1;1;1;1;3;4;3;99;7;7;7;7;1;1;7;1;7;1;7;7;7;7;7;7;1;1;7;7;7;0;0;0;0;3;3;0;1;0;3;0;0;0;0;0;0;3;3;0;0;0;1;4;7;0;4;3;1;1;9999;3;5;4;0;5;4;0;0;6;5;1;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;3;0;"";"";2;1;24;2;18;1;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;9997;0;9997;1;1;5;16;4;0,29062;0,72644
3435;908;46;13;28;79;1;7;0;2;1;36;1;4;2;2;2;5;1;2;1;1;1;1;1;1;1;1;1;1;24;80;16;9;8;7;97;10;2;8996;0;7;1;1;1;1;1;6;3;4;1;1;1;7;1;1;1;1;7;1;7;1;1;1;7;1;1;7;7;7;7;3;3;1;0;3;4;1;5;0;2;0;3;1;3;0;4;8;0;0;0;0;1;5;1;5;4;3;1;2;2;3;13;2;2;5;1;1;2;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;"";"";2;1;24;2;16;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;8996;2;2;2;6;2;3;0,54039;0,78184
3435;909;47;1;29;0;3;2;0;2;1;62;1;2;4;2;2;2;1;2;1;2;2;1;2;2;2;2;2;2;77;82;997;29;63;997;99;0;9997;0;9;9;1;1;1;1;6;5;1;1;7;1;1;1;1;1;1;1;7;1;7;1;7;7;7;1;1;7;7;7;7;0;98;6;8;9;5;4;2;0;6;0;7;0;0;0;99;7;0;0;0;0;1;5;7;0;3;3;1;21;9;3;6;4;0;4;2;0;0;4;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;"";"";2;1;24;2;28;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9997;0;21;21;21;4;12;4;1,03163;1,17698
3435;966;48;9;8;0;3;3;0;1;1;65;1;1;2;1;1;2;1;2;1;1;2;1;2;2;2;1;2;2;80;51;9;80;51;997;1;10;1;21;0;1;1;1;1;1;10;3;10;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6;6;9;6;10;10;6;8;6;9;6;6;6;6;6;9;6;8;6;6;8;1;10;7;0;1;4;1;1;1;3;5;6;0;1;2;0;0;4;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";3;1;24;3;21;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;21;1;1;1;5;12;2;0,77022;0,89178
3435;978;49;12;15;78;1;4;0;2;1;39;1;1;2;2;2;4;2;2;1;1;1;1;2;1;1;2;1;2;13;8;52;51;25;52;1;10;21;1;0;4;1;1;1;1;6;5;8;2;7;7;1;7;1;1;1;1;7;1;7;7;7;7;7;7;7;7;1;7;7;0;0;4;0;8;3;4;4;0;3;0;0;0;0;0;0;0;0;5;0;0;1;5;7;0;2;2;1;21;21;3;10;5;0;1;1;1;4;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;"";"";2;1;24;2;19;1;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;21;1;21;21;21;6;4;2;0,50827;0,63409
3435;988;50;14;30;0;3;4;0;2;1;33;1;1;2;1;1;2;1;2;1;2;1;1;1;2;1;1;2;2;6;9;52;6;22;52;4;10;21;1;0;3;1;1;1;1;5;1;9;1;1;1;1;1;1;1;1;1;7;1;1;7;1;7;1;1;1;7;7;7;1;2;5;5;7;9;5;10;5;0;2;5;0;9;0;7;9;3;0;0;0;7;1;6;7;0;3;4;1;21;21;3;13;4;0;2;1;1;2;1;2;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;7;0;"";"";2;1;24;2;15;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";21;1;21;21;21;6;2;1;0,45626;0,62538
3435;997;51;1;14;0;3;2;0;2;1;57;1;1;2;1;2;4;1;1;2;2;1;1;2;1;1;2;2;2;21;82;999;8;82;22;97;10;1;2;0;5;1;1;1;1;1;5;1;5;1;1;1;7;1;1;1;1;7;1;7;1;1;7;7;1;1;7;1;7;7;1;2;1;0;1;2;1;1;0;2;0;3;1;0;0;4;4;0;1;0;0;1;5;7;0;4;3;1;2;9997;3;7;1;5;1;1;1;7;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;"";"";2;1;24;2;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;2;1;2;2;5;7;2;0,56949;1,17698
3435;1064;52;1;18;0;3;2;0;2;2;58;1;1;2;3;5;5;1;2;2;2;2;1;2;1;1;1;2;8;21;70;999;996;8;6;97;0;9998;0;1;5;1;7;1;1;3;0;3;6;7;7;7;7;1;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;3;0;1;1;3;3;2;2;1;1;7;0;0;5;12;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;1;"";"";2;1;24;2;20;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;0;1;1;1;2;14;5;2,65655;1,13979
3435;1066;53;14;30;0;3;3;0;2;1;64;1;2;2;2;2;3;1;1;2;1;2;1;2;2;2;2;2;2;1;6;22;6;1;12;97;10;9998;0;9997;5;1;1;1;1;98;98;98;98;7;7;1;7;1;1;7;1;7;1;7;7;7;7;7;7;1;7;7;7;7;0;0;98;0;98;98;0;98;0;98;0;0;0;0;0;0;98;0;0;0;0;1;98;7;0;8;8;1;9999;9997;3;4;1;6;3;4;0;0;6;6;2;0;0;0;0;0;0;11;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;34;0;0;0;0;19;0;"";"";2;1;24;2;17;1;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;9998;0;9997;9999;9999;3;16;5;2,33362;1,08314
3435;1086;54;1;18;87;2;5;0;1;2;61;1;2;2;2;2;5;1;1;2;1;2;1;1;1;1;2;2;8;1;58;51;1;78;29;2;10;2;9993;0;8;1;1;1;1;1;8;1;5;1;1;1;7;1;1;1;1;1;1;1;1;1;7;7;1;1;1;7;7;7;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;5;8;1;0;0;0;1;5;7;0;4;2;1;2;2;3;5;1;2;1;1;1;5;3;3;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;18;0;0;0;0;8;0;"";"";2;1;24;2;17;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;9993;2;2;2;5;5;2;0,92195;0,84421
3435;1096;55;5;38;23;3;5;0;2;1;40;2;1;1;2;2;4;1;2;1;1;1;1;1;2;1;2;1;2;7;20;8;22;23;8;97;10;503;9977;0;2;1;1;1;1;7;5;2;1;1;1;1;7;1;1;1;1;7;1;1;1;1;7;7;1;1;1;7;1;7;6;6;7;0;2;8;6;8;0;3;5;6;6;0;0;5;7;5;0;9;0;1;7;7;0;3;3;1;1;503;3;10;6;0;1;1;1;3;2;4;1;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;28;0;0;0;0;17;0;"";"";2;1;24;2;14;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";503;9977;503;1;1;6;3;3;0,60145;0,68132
3435;1101;56;10;3;0;3;2;0;2;1;53;1;2;2;2;2;4;1;1;1;1;1;1;2;1;1;1;1;2;24;70;999;20;47;12;2;10;2;9997;0;6;1;1;1;1;1;8;1;2;1;1;1;7;1;1;7;1;7;1;1;1;1;7;7;1;1;7;7;7;7;1;2;1;0;1;5;0;2;0;1;5;6;4;0;0;3;7;0;0;0;0;1;3;7;0;4;2;1;2;2;3;14;1;4;1;1;3;2;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;3;0;"";"";2;1;24;2;19;1;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;2;9997;2;2;2;6;2;2;0,62801;0,94467
3435;1159;57;3;33;0;3;3;0;2;2;28;1;2;3;4;2;3;1;2;2;1;1;1;1;2;1;2;2;2;8;7;6;1;6;999;97;0;9997;0;9997;5;1;1;1;1;5;5;4;1;7;7;1;7;1;1;7;1;7;1;7;1;7;7;7;7;1;7;7;7;7;0;0;5;0;4;4;0;3;0;5;0;5;0;0;0;0;5;0;0;0;0;1;4;7;0;3;3;1;9999;9997;3;10;2;2;2;1;1;2;8;3;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;22;0;0;0;0;17;0;"";"";2;1;24;2;18;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9997;0;9997;9999;9999;6;2;2;0,75105;1,17328
